Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Xavier Henry,185,5.7,1.9,0.6,40.6,32.5,63.5,42.8,9.3,0.8
Xavier McDaniel,870,15.6,6.1,2.0,48.5,26.1,71.8,48.9,16.1,47.8
Xavier Munford,20,4.2,1.6,1.3,39.8,36.0,50.0,45.2,8.9,0.0
Xavier Rathan-Mayes,5,5.8,1.0,3.6,28.6,7.1,44.4,29.8,0.9,-0.4
Xavier Silas,4,2.8,1.5,0.8,22.2,12.5,66.7,25.0,-0.7,-0.1
