Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Cozell McQueen,3,2.0,2.7,0.0,100.0,-,-,100.0,58.3,0.1
Craig Brackins,17,1.8,1.1,0.5,26.5,21.4,50.0,29.6,3.1,-0.2
Craig Dill,65,6.8,5.8,0.5,38.3,0.0,67.0,38.3,9.6,0.4
Craig Dykema,32,1.3,0.4,0.5,45.9,50.0,77.8,48.6,11.1,0.2
Craig Ehlo,873,8.6,3.6,2.8,45.3,36.9,68.9,50.0,13.4,41.2
Craig Hodges,695,8.5,1.3,2.5,46.1,40.0,82.8,51.6,11.8,27.2
Craig Neal,63,2.5,0.7,2.5,37.3,30.2,60.0,41.5,7.0,-0.4
Craig Raymond,241,6.9,6.3,1.4,45.2,0.0,63.1,45.2,10.9,7.5
Craig Shelton,59,4.1,2.4,0.5,45.3,0.0,60.0,45.3,8.7,0.0
Craig Smith,403,7.6,3.9,0.8,55.3,3.7,66.1,55.3,16.2,16.0
Craig Spitzer,10,1.8,2.4,0.0,38.1,null,66.7,null,14.6,0.0
Cristiano Felício,212,4.6,4.1,0.7,56.8,0.0,67.0,56.8,14.2,7.7
Cuonzo Martin,7,1.3,0.4,0.4,25.0,60.0,0.0,37.5,4.2,-0.1
Curly Armstrong,153,6.8,2.3,2.3,29.5,null,69.2,null,-,7.1
Curtis Borchardt,83,3.1,3.3,0.8,42.1,0.0,74.2,42.1,9.0,1.0
Curtis Kitchen,6,1.5,1.5,0.2,50.0,0.0,75.0,50.0,18.5,0.1
Curtis Perry,480,9.5,8.8,1.9,45.5,null,69.9,null,13.5,29.6
Curtis Rowe,590,11.6,7.2,1.6,48.2,null,70.1,null,12.9,34.1
Cuttino Mobley,747,16.0,3.9,2.7,43.3,37.8,83.5,48.7,14.4,52.2
