Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Udoka Azubuike,15,1.1,0.9,0.0,44.4,-,80.0,44.4,10.3,0.1
Uwe Blab,235,2.1,1.8,0.4,43.3,-,60.8,43.3,6.6,0.4
Udonis Haslem,859,7.6,6.7,0.8,49.0,8.6,75.5,49.0,13.0,50.8
Uroš Slokar,20,1.9,0.7,0.1,53.8,50.0,69.2,55.8,13.9,0.1
